ID,Li,Be,B,O,Na,Mg,Al,Si,P,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Tl,Pb,Bi,Th,U,YoungModulusGPa
427045_35532,0.04827623303179,0,0.216701883828667,0.584781047142245,0,0,0,0.097472532793977,0,0.024246356154493,0,0,0,0,0,0,0,0,0,0,0.028521947048827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485048_41215,0,0,0.009548058301296,0.607256532996361,0.071928704876351,0.008911520087799,0.054105653971918,0.224379387067773,0,0.013367278641582,0.009548058301296,0,0.000954805755624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485047_41215,0,0,0.009502692129846,0.607538789541454,0.071586951510765,0.008869178804616,0.057016148010707,0.223313291277435,0,0.013303769697041,0.007918909710841,0,0.000950269317293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485046_41215,0,0,0.003162554983076,0.606578194407872,0.074636308806256,0.008855154787077,0.063251097277326,0.222960082497415,0,0.013282730094452,0.006325110562198,0,0.00094876658433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485045_41215,0,0,0.003157562034144,0.605620501860906,0.077676029616222,0.00884117429165,0.063151250219624,0.222608109698085,0,0.013261760543405,0.004736343051216,0,0.000947268684749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485059_41215,0,0,0,0.605289788638659,0.078243468393526,0.011790109601822,0.065192378453028,0.218968195650601,0,0.013051089940499,0.001544693970938,0,0.001859936969445,0,0,0,0.000624182396191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001544693970938,0.001891462014354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
427034_35532,0.030834988150919,0,0.183239184661998,0.572492764288515,0,0,0,0.08392612077094,0,0.030285447656099,0,0,0,0,0,0,0,0,0,0,0.076385284778308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022836209693222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
194938_24782,0,0,0.04565430630004,0.632078158953413,0,0,0.057858296573759,0.211483118647366,0,0,0.022258062248773,0,0,0,0,0,0,0,0,0,0.00139112814549,0,0,0,0,0,0.00765120703537,0,0.000916880090178,0,0,0,0,0,0,0,0,0,0,0,0,0.020708842005611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
531284_43525,0.042396855587127,0,0,0.603353266362776,0.056801287675697,8.74762992185988E-05,0.096515523851529,0.186324523016684,0.01440443208857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001166351184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
531872_43759,0,0,0.012064639573229,0.589897452694419,0.098041078486863,0.010381938594719,0.053401904674939,0.199765075232682,0,0.02177984781648,0.007461027512318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006794297756897,0,0,0,0,0,0,0,0,0.000412737657454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
487612_41906,0,0,0.012000302350178,0.588040329528629,0.101335919891225,0.010381212149713,0.053398191835444,0.198227239646376,0,0.022222786103604,0.007460507614848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006793824746996,0,0,0,0,0,0,0,0,0.000139686132988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
403821_31408,0,0,0,0.617193271852782,0,0.076255408829219,0.10049879596477,0.184136993135295,0,0,0.021915530217935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
432436_36067,0,0,0,0.608575406565871,0.03470854073958,0,0.085309267781368,0.190801603058948,0,0.027207429644172,0.024473970147891,0,0.012618399967532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002193122078061,0,0.002034200000462,0,0,0,0,0,0,0,0,0,0,0,0,0.012078060016115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
432435_36067,0,0,0,0.61320623345388,0.014458960732098,0.011660449857573,0.038179641924868,0.219516303026946,0,0.054570891123696,0.023920579680186,0,0.013426170755254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002165512061059,0,0.00889525738444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
434298_36346,0,0,0.012064642334607,0.589897473270316,0.098041091389944,0.010381940970956,0.053401907360922,0.19976502558784,0,0.021779852801492,0.007461029220012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006794299311988,0,0,0,0,0,0,0,0,0.000412737751922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
432434_36067,0,0,0,0.605024203504796,0.015489250890641,0.000585727821149,0.065536434251112,0.196121202686672,0,0.058182293746703,0.008590675256558,0,0.008427972452787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032475350886675,0,0.009566888502906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
403819_31408,0,0,0,0.628485251705544,0,0.030737638585885,0.101325094363504,0.20630798722375,0,0,0.033144028121317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
434946_36384,0.022690434827073,0,0.018876916088249,0.608605800942802,0.045635109640887,0.009406680429967,0.036355543243828,0.234849254873178,0,0.022881114817129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699145136887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
434947_36384,0.023107290882565,0,0.012837380512278,0.608074700316986,0.045829449918949,0.006547064955332,0.036586540718481,0.236978098496883,0,0.022850540292088,0,0,0,0,0,0,0,0,0,0,0.006482877903759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706056002681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
487444_41857,0,0,0,0.578274777396894,0.111821093345507,0.030670927588551,0.073482429091447,0.185303489058354,0,0.019169328550752,0.001277954968496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
166474_17404,0,0,0,0.617883655307537,0.036174622087121,0.011133351023119,0,0.261265012627549,0,0.025708562996952,0.023987640866246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018403401652608,0,0.005443753438868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
194941_24782,0,0,0.036591300528153,0.631167480574042,0,0.011483440262277,0.052291831346848,0.217893388058026,0,0,0.014467840022232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013429789383056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022674929825366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
432278_36058,0,0,0,0.602512524939151,0.020356600714746,0.058756543447437,0.005551797864931,0.236805596587359,0,0.057226229923277,0.010854480495945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355884619127,0,0.004235026031819,0,0,0,0,0,0,0,0,0,0,0,0,0.000142353804065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
435411_36434,0.308900514772425,0,0.214659694951242,0.476439790276333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
471660_39902,0.043478261698847,0,0,0.593167709089955,0.037267080774959,0,0.068322980626029,0.214285706111363,0,0.043478261698847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
471920_39910,0,0,0.045671216776437,0.631437755387488,0,0,0.05795999616836,0.210587983376298,0,0,0.024324198529309,0,0,0,0,0,5.70098365777776E-05,0,0,0,0,0,0,0,0,0,0.008773180256645,0,0,0,0,0,0,0,0,0,0,0.000443409875233,0,0,0,0.020745249793654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
90621_6202,0.055685224544211,0,0,0.666555538167952,0,0,0.055685224544211,0,0.222074012743627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
531477_43534,0,0,0,0.586241622853873,0.063087242226373,0.02651006660703,0.033557046730346,0.212751671549708,0,0.05973154399064,0.013422819168976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335570464323,0,0.004362416408731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
486758_41683,0.009525018471431,0,0,0.606648453672815,0.077406646010359,0.017081531408818,0.064770126559402,0.223869722430216,0,0,0.000190500408172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000508001038787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
531400_43530,0,0,0.037938665660864,0.629465699350491,0,0.005690800325967,0.070818838434359,0.204236478070166,0,0,0.024660135540584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873227072878,0,0,0,0,0,0,0,0,0,0,0.00031615554469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
407697_34088,0,0,0.023579666194391,0.59319603540829,0.095958993943442,0.019342157924554,0.006834686181704,0.220521175860842,0,0.003485689642725,0.036565576019302,0,0.000256300761616,0,0,0,0.000259718063133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
429802_35795,0,0,0,0.607142892437321,0,0.010714289899383,0.021428570262024,0.228571390696935,0,0.049999998867512,0.053571428039244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010714289899383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857139898198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
429543_35778,0,0,0,0.608943372530469,0.03184734889133,0.012251619636348,0.029033249253414,0.22186758760193,0,0.034043717944813,0.013212528713062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02024777780785,0,0.014036169492304,0,0,0,0,0,0,0,0,0,0.000823638320551,0,0,0.013692989807929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
394627_31836,0,0,0,0.631380675040266,0.027849909531966,0,0.057017048300469,0.254538186101941,0.000213265096787,0.019946559146697,0,0,0.000784062871723,0,0,0.000178766301821,0.008091527608329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
366266_28577,0,0,0,0.570482820049158,0.070218695760106,0,0.014085990979721,0.204282104493688,0,0.070500415937328,0.07042997278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
531533_43536,0,0,0,0.633885990179265,0,0,0.041381687871327,0.247081201987975,0,0,0.011053539448657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031053540521541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035544039991236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485044_41215,0,0,0.003157562019088,0.605620498973082,0.077676029245834,0.010419960027407,0.063151249918495,0.222608108636607,0,0.013261760480168,0.003157562019088,0,0.000947268680232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
495372_42452,0,0,0,0.604051812636915,0.086806000770686,0.025644309257052,0.063982557592571,0.217880494738556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163482500422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485043_41215,0,0,0.003157562026616,0.605620500416994,0.077676029431028,0.01357751969468,0.063151250069059,0.222608109167346,0,0.013261760511786,0,0,0.000947268682491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485032_41215,0,0,0,0.610009466509023,0.077431536416213,0.008813344372643,0.066100088457267,0.228202693379588,0,0.006924771898323,0.001573811984724,0,0.000944286982218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
365751_28535,0,0,0,0.596539363886617,0.067271324891259,0.016533351339024,0.043374943127254,0.218481218323395,0,0.026908533771201,0.022591120980484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008300143680765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485033_41215,0,0,0,0.609664281294296,0.077188574442921,0.008785690896033,0.069030425062852,0.225917787696263,0,0.006903042506285,0.001568873906476,0,0.000941324194874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
367985_29070,0.032617585439989,0,0,0.560447084393869,0.13079711831005,0,0.03268294551838,0.200967435256469,0,0.02941465311231,0.006536588984467,0,0,0,0,0,0,0,0,0,0.006536588984467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485034_41215,0,0,0,0.609321246025224,0.076947135258773,0.008758210517259,0.071942433997882,0.223647178112155,0,0.006881450524657,0.001563965865773,0,0.000938379698278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485035_41215,0,0,0,0.608980381897849,0.076707197752119,0.008730900513539,0.074836289094251,0.221390695723049,0,0.006859992451717,0.001559088909095,0,0.000935453658382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485037_41215,0,0,0.00315756202097,0.60562049933406,0.077676029292132,0.011998740448056,0.063151249956136,0.222608108769292,0,0.013261760488073,0.001578781010485,0,0.000947268680797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485038_41215,0,0,0.006315125264145,0.605620502221884,0.07767602966252,0.011998740505271,0.059993682260774,0.22260810983077,0,0.01326176055131,0.001578781018013,0,0.000947268685314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
119649_14310,0,0,0,0.61408202238474,0.067734564196327,0,0,0.262031319715086,0,0,0.056152093703847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
4447_3566,0.106666700490316,0,0,0.613333294169107,0,0,0,0.280000005340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485039_41215,0,0,0.009472687311463,0.60562050294384,0.077676029755117,0.011998740519574,0.056836119100409,0.222608110096139,0,0.013261760567119,0.001578781019895,0,0.000947268686443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
365757_28535,0,0,0,0.600019917838445,0.092949133712253,0.014905060656863,0.043088560471955,0.224472200401281,0,0,0.020681181130409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003386003999986,0,0.000497941788809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
485040_41215,0,0,0.012630250483121,0.605620500056016,0.077676029384729,0.01199874046236,0.053678560380938,0.222608109034661,0,0.013261760503882,0.001578781012367,0,0.000947268681926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
365754_28535,0,0,0,0.600106261263997,0.092702045186725,0.016800581707059,0.043030743139485,0.225048125867894,0,0,0.02231224283484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
365760_28535,0,0,0,0.600212402522627,0.092794790295599,0.015897250180214,0.043012180341188,0.224818306036239,0,0,0.021406519419374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497826188951,0,0,0,0,0,0,0,0,0,0,0,0,0.001360725015807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
427018_35532,0.150200317226684,0,0.148833720849995,0.527595770503996,0,0,0,0.068174059959097,0,0.02459856311901,0,0,0,0,0,0,0,0,0,0,0.062055466050231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018542102290988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
197991_26116,0,0,0.048706237721843,0.63622528060749,0,0.01369862950828,0.070015216427125,0.213089796589572,0,0,0.01369862950828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004566209637411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
365223_28478,0,0,0.073084812774174,0.617855801969755,0,0,0.099847517846743,0.127030898200531,0,0.032441239627706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011251909826712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016614960570699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021872859183681,0,0,0,0,0,0,75.0999984741211
469442_40843,0,0,0,0.552028209429359,0.086067029789853,0,0,0.162610209899394,0.018342150821467,0.086067029789853,0.094885370270075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
532575_43874,0.034735238354449,0,0.005388941364278,0.604410736935194,0.060332703874304,0,0.090499060579827,0.186562791308783,0.014468138334619,0,0,0,0,0,0,0,0,0,0,0,0.003455950658937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146438589611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
197996_26116,0,0,0.043209882426409,0.638888902647628,0,0.009259259242702,0.061728402103907,0.225308612366149,0,0,0.021604941213205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
175282_20415,0,0,0.039990180873543,0.586665821584038,0.133341507594064,0,0.039990180873543,0.200012309074813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
465909_39756,0,0,0.210526270615432,0.57894734432823,0.105263192528169,0,0,0.105263192528169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
175288_20415,0,0,0.03869245969112,0.587088388566128,0.129055699071353,0,0.05161015938177,0.19355329328963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
473343_40135,0,0,0,0.593933788574137,0.099715852143074,0.028679048844105,0.051542987516266,0.211954001117027,0,0,0.003006674033364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951562875798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652019014048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
12364_3849,0,0,0,0.610619468984351,0.070796456716757,0,0,0.256637175863822,0,0,0.06194689843507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
487445_41857,0,0,0,0.575914527583407,0.134671409041336,0.032049211752612,0.063450964441112,0.188734217052824,0,0.002589835064355,0.002589835064355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
473330_40135,0,0,0,0.597858301240074,0.085601318366141,0.029028009723846,0.050411857439374,0.217957186628041,0,0.009291597994499,0.002965402835333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005238879802735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001647445969959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
473341_40135,0,0,0,0.594184735752703,0.0992945374837,0.028581793377267,0.053009824534306,0.211511820827545,0,0,0.00299993421554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009197600677284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001219753131655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
473339_40135,0,0,0,0.594253056064411,0.098970704481702,0.028866459050108,0.052718398629927,0.21163239499283,0,0,0.003002111779358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005311427478167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005245447523497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
495967_42518,0,0,0,0.589718382175873,0.094302556200908,0.01833660907736,0.058939097625568,0.203339895152858,0,0.012442699314803,0.02292076045263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
473335_40135,0,0,0,0.594563314720272,0.099341911053964,0.029101492015177,0.050133931045554,0.213730609908007,0,0,0.002976289199935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008498958057128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001653493999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
22696_471,0,0,0,0.615611887009848,0.019779723065171,0,0.084706032169587,0.209806338009049,0,0.02209164212313,0.035770485621866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012233892001349,0,0,0,75.0999984741211
446440_37790,0,0,0.069464547616873,0.63386396124118,0,0.007235889780711,0.078147608916425,0.191027501178029,0,0,0.007235889780711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007235889780711,0.00578871170536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
499963_43232,0.029287590041547,0,0,0.602462291475605,0.070798018093014,5.9047558314435E-05,0.089870383242343,0.187918885881912,0.014643789060309,0,0,0,0,0,0,0,0,0,0,0,0.004812375748841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147618898114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0999984741211
